ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
acer Aspire Vero (Green PC) Core i5 11th Gen,0,0,0,54990,79999,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/f/g/i/-original-imagczgsyzray43g.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4.2,19,0,33490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
acer Swift 3 Ryzen 5 Hexa Core 5500U,4.5,29,6,61500,89999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,4.5,1763,253,62490,63104,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70
ASUS Vivobook S 14 Flip Ryzen 5 Hexa Core R5,0,0,0,68990,82990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/t/2/tn3402qa-lz501ws-2-in-1-laptop-asus-original-imagjr2kfzquhq6t.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
ASUS VivoBook 15 (2022) Core i3 11th Gen,4.3,1870,230,29990,49990,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
acer Ryzen 5 Hexa Core 6600H,0,0,0,84990,119999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/5/l/an515-46-gaming-laptop-acer-original-imagg6phzm2h8cgm.jpeg?q=70
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i5 12th Gen,0,0,0,109990,170990,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/9/g/-original-imaghrfhqeqntfzz.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen,0,0,0,74990,93990,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/y/k/galaxy-book3-thin-and-light-laptop-samsung-original-imagnb2chzcxhwxk.jpeg?q=70
DELL Ryzen 5 Hexa Core 5600H,4.7,3,0,71990,101681,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/o/4/q/g15-5515-gaming-laptop-dell-original-imag98e62brs8uzy.jpeg?q=70
ASUS Vivobook Pro 14X OLED with ASUS DialPad Ryzen 9 Octa Core 5900HX,4.2,18,1,94990,149990,AMD Ryzen 9 Octa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/r/0/d/-original-imag98fvf2yr5xz7.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,2796,236,51490,76890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS Core i9 10th Gen,4.8,8,1,269990,326990,Intel Core i9 Processor (10th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/b/m/o/na-gaming-laptop-asus-original-imag6xzyryhh82ff.jpeg?q=70
DELL Ryzen 5 Hexa Core AMD R5,4.5,259,24,74890,102522,Processor: AMD Ryzen R5-5600H (3.30 GHz up to 4.20 GHz) 16MB L3,RAM & Storage: 16GB DDR4 (2 DIMM Slots) & 512GB SSD,Display: 15.6" FHD WVA AG 250 nits 120Hz Narrow Border, Backlit Keyboard Orange,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,62760,74618,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/z/l/inspiron-3511-laptop-dell-original-imaggsc8tfurzfry.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,5280,523,49990,70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4,61,10,50990,67990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwmfqfk0/computer/8/l/2/ideapad-3-14acl6-thin-and-light-laptop-lenovo-original-imag99kmftdeexpz.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H 5th Gen,4,4,0,57490,89490,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/e/0/ideapad-gaming-3-15ach6-gaming-laptop-lenovo-original-imaghad4ucpynu5f.jpeg?q=70
DELL Allienware Core i7 12th Gen,0,0,0,300490,391378,Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/g/r/alienware-x17-r2-gaming-laptop-dell-original-imagjh6whbhgguhg.jpeg?q=70
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,1674,189,44276,68490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70
HP Ryzen 7 Octa Core 6800H,0,0,0,106990,127036,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70
ASUS Chromebook Celeron Dual Core,4.1,211,30,25990,29990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70
ASUS ROG Core i7 7th Gen,3,2,1,146490,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Intel Core i7 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/computer/f/c/v/asus-notebook-original-imaer3hghafsrhyx.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4.2,19,0,33490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
Lenovo Legion 5 Pro Core i7 11th Gen,0,0,0,192990,260790,Intel Core i7 Processor (11th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l29c9e80/computer/y/w/r/15ach6h-laptop-lenovo-original-imagdn94ehpsyjkw.jpeg?q=70
Lenovo Thinkbook Core i5 11th Gen,4.2,49,5,59990,115167,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/y/q/c/thinkbook-15-thin-and-light-laptop-lenovo-original-imag6zepbmu2bu9f.jpeg?q=70
Lenovo Intel Core i7 12th Gen,0,0,0,137490,195890,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS,0,0,0,151990,188990,AMD Ryzen 9 Octa Core Processor,16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,143918,170990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l4ssfww0/computer/0/x/p/tuf-dash-f15-gaming-laptop-asus-original-imagfmht2crg4zfx.jpeg?q=70
HP OMEN Ryzen 9 Octa Core 5900H,3.6,12,2,121499,159999,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktx9si80/computer/r/g/i/16-c0141ax-gaming-laptop-hp-original-imag7664zybzp5e6.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
acer Predator Helios 300 Core i7 10th Gen,4.5,2053,318,119990,140990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70
ASUS (2022) Celeron Dual Core,4.1,202,18,22890,30990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70
HP Omen Core i5 7th Gen,0,0,0,102551,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/j6xxgnk0/computer/9/j/k/hp-gaming-laptop-original-imaexaznx4sdxhac.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,5280,523,49990,70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
DELL Ryzen 7 Octa Core AMD R7,5,3,0,99990,129762,Processor: AMD R7-6800H (3.20 GHz Up to 4.70 Ghz 8 cores 16MB L3 Cache),RAM & Storage: 16GB, 2x8GB, DDR5, 4800Mhz & 512GB SSD,Software & Keyboard: Win 11 + Office H&S 2021 & Backlit Keyboard Orange,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H,0,0,0,94990,109018,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/z/o/16-e0550ax-gaming-laptop-hp-original-imagjfqztvhqbyyh.jpeg?q=70
Lenovo Ryzen 7 Octa Core 5800H,0,0,0,126990,186090,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,1674,189,44276,68490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70
HP Chromebook Intel Core i3 11th Gen,3.9,525,48,33990,43296,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kxnl6kw0/computer/q/d/p/g8-240-thin-and-light-laptop-hp-original-imaga2fguqjzyphj.jpeg?q=70
acer Swift X Core i7 11th Gen,0,0,0,114990,134999,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/z/x/sfx16-51g-gaming-laptop-acer-original-imaghrgmh9gc6gve.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.1,35,6,73799,92549,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,960,74,33990,60890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
ASUS Chromebook Flip Touch Celeron Dual Core,4,953,155,25990,30990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,39.62 cm (15.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/s/d/u/-original-imagdv4f66jmsqfv.jpeg?q=70
DELL Vostro Core i5 12th Gen,0,0,0,71490,100239,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/8/a/vostro-5620-thin-and-light-laptop-dell-original-imagkz9fxzcgsnry.jpeg?q=70
MSI CreatorPro M16 Core i7 12th Gen,0,0,0,115990,145990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/i/x/creatorpro-m16-a12uis-notebook-msi-original-imaghffgdnghyfvw.jpeg?q=70
ASUS Vivobook 15 OLED (2022) Core i3 12th Gen,4.6,44,9,52500,66990,Get unparalleled power and reliability with the new Intel 12th Gen CPU,15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certified,Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/b/q/-original-imaghsggzmjg7qgn.jpeg?q=70
Lenovo Yoga 6 Ryzen 7 Octa Core 5700U,0,0,0,86990,113290,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/j/t/-original-imagkrh7ufvgh5en.jpeg?q=70
DELL G15 Core i7 11th Gen,0,0,0,102700,131719,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/q/g/r/g15-5511-se-gaming-laptop-dell-original-imagcqvag8kygrfj.jpeg?q=70
Lenovo Core i5 12th Gen,0,0,0,61255,85290,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/9/s/o/15iau7-thin-and-light-laptop-lenovo-original-imagfzp45mspqgdb.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,525,69,53490,89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
SAMSUNG Galaxy Book2 Core i5 12th Gen,4.4,48,7,66990,88990,Intel Core i5 Processor (12th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l37mtu80/computer/o/o/w/np750xee-xb1in-thin-and-light-laptop-samsung-original-imagednvzzu7t23v.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,106024,170000,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/v/0/tuf-f15-gaming-laptop-asus-original-imagkemfwnsnhzkw.jpeg?q=70
DELL G15 Ryzen 5 Hexa Core AMD R5,4.6,214,37,72490,101185,NVIDIA GEFORCE RTX 3050,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,12850,1900,46990,54999,Stylish & Portable Thin and Light Laptop,14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display),Light Laptop without Optical Disk Drive,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
acer Swift Go 14 Ryzen 5 Hexa Core 7530U,0,0,0,78999,0,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/a/a/-original-imagnc62xqsfpz7q.jpeg?q=70
HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen,4.5,6,0,109990,127251,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/p/3/15-ew0043tu-thin-and-light-laptop-hp-original-imaghrgttxtdcnfy.jpeg?q=70
HP Spectre Intel Evo Core i7 12th Gen,4,4,1,130990,146135,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/s/n/spectre-x360-13-notebook-hp-original-imagg4fa4ng9axqx.jpeg?q=70
Lenovo V15 G2 Core i3 11th Gen,4.1,256,16,39699,59760,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
Lenovo Ideapad 3 Core i3 11th Gen,0,0,0,34490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/f/f/ideapad-3-15itl05-81x800hyin-laptop-lenovo-original-imagmv6xnag4w4hk.jpeg?q=70
HP Intel Core i3 11th Gen,4.2,188,13,52990,58174,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7,4.5,1238,158,87990,107990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,71857,89902,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 12th Gen,0,0,0,84990,111190,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/6/a/15iah7-gaming-laptop-lenovo-original-imaggmxxjupstpez.jpeg?q=70
DELL G15 Core i5 10th Gen,4.4,31,1,72990,83557,NVIDIA GeForce GTX 1650,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
DELL G15 Core i5 10th Gen,4.4,31,1,72990,83557,NVIDIA GeForce GTX 1650,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,71857,89902,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 12th Gen,0,0,0,84990,111190,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/6/a/15iah7-gaming-laptop-lenovo-original-imaggmxxjupstpez.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4.2,19,0,33490,59390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
acer Spin 3 Core i5 12th Gen,0,0,0,84990,95999,Intel Core i5 Processor (12th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/a/k/sp314-55n-spin-3-2-in-1-laptop-acer-original-imagg9k2ruupx54f.jpeg?q=70
HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen,4.5,6,0,109990,127251,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/p/3/15-ew0043tu-thin-and-light-laptop-hp-original-imaghrgttxtdcnfy.jpeg?q=70
HP Spectre Intel Evo Core i7 12th Gen,4,4,1,130990,146135,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/s/n/spectre-x360-13-notebook-hp-original-imagg4fa4ng9axqx.jpeg?q=70
Lenovo Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,276,25,33890,48490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70
acer Swift Edge OLED Ryzen 7 Octa Core 6800U,0,0,0,138999,0,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/t/j/sfa16-41-thin-and-light-laptop-acer-original-imaghrgdfzutchdt.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,4.1,85,5,60130,64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,0,0,0,110990,140347,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/m/k/t/16-e0362ax-gaming-laptop-hp-original-imag8zh5mbczsxws.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,960,74,33990,60890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U,4.8,6,2,65990,93690,AMD Ryzen 7 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/e/q/-original-imagmmnamgzjnq9q.jpeg?q=70
Lenovo Lenovo Legion 5 Intel Core i5 10th Gen,4.4,32,6,72200,103490,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70
HP Intel Core i3 11th Gen,4.2,188,13,52990,58174,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70
HP intel Celeron Dual Core,4.1,23,2,21990,31139,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/p/a/chromebook-chromebook-hp-original-imagkwj8tahdykbd.jpeg?q=70
